ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,delta_tmag_tfop,flux_ratio_to_target_tfop,eclipse_fraction_needed_tfop,deduplication_key,x_zero_indexed,y_zero_indexed,catalog_screen
1845606859,297.0281295753,18.6913781452,16.6235000000,0.0078000000,1824561347879635968.0000000000,17.4814000000,18.1900000000,16.3689000000,-2.3566200000,-2.1689900000,-0.1590800000,,,,5198.3000000000,,,,,58.9460822233,5.6863000000,0.0053147152,0.5475363909,5.1863000000,0.0084232560,0.3454721072,gaia_1.824561347879636e+18,1993.2507147782,1818.4469972908,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845607076,297.0268834551,18.7040510050,17.1039000000,0.0110000000,1824561450959157760.0000000000,17.9395000000,18.4809000000,16.7210000000,2.1127100000,-7.3968300000,1.8942800000,,,,526.6330000000,,,,,59.5249872949,6.1667000000,0.0034144440,0.8522617333,5.6667000000,0.0054115291,0.5377408000,gaia_1.8245614509591578e+18,2006.3924141740,1692.5746856614,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988270,297.0514578861,18.7138061058,16.8389000000,0.0436000000,1824562859708405248.0000000000,17.4295000000,17.8735000000,16.7331000000,-3.9517400000,-5.8301200000,-0.2095360000,6310.0000000000,2.3612300000,1.2400000000,6380.0800000000,,,,,60.1245323857,5.9017000000,0.0043583289,0.6676871053,5.4017000000,0.0069074858,0.4212820829,gaia_1.8245628597084052e+18,1776.0512059286,1593.0432707702,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606268,297.0588155251,18.6906345874,17.6741000000,0.0398000000,1824561107320604672.0000000000,18.3638000000,18.8545000000,17.5130000000,-2.2817400000,-3.2485700000,0.3723220000,5270.0000000000,0.8187600000,0.9000000000,2609.0000000000,,,,,60.2046062143,6.7369000000,0.0020194821,1.4409635293,6.2369000000,0.0032006634,0.9091865219,gaia_1.8245611073206047e+18,1704.1610092543,1822.6541962609,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988256,297.0467815939,18.7153570688,13.1511000000,0.0225000000,1824562859708412928.0000000000,14.5010000000,16.2518000000,13.1340000000,-2.7540900000,-4.9364900000,0.1169880000,3404.0000000000,41.1820000000,,5359.6400000000,,,,,60.2586044757,2.2139000000,0.1301487496,0.0223590316,1.7139000000,0.2062718673,0.0141075952,gaia_1.824562859708413e+18,1820.2613530905,1578.1091879791,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610061,297.0472465419,18.7154237966,15.6184000000,0.1330000000,1824562859667367936.0000000000,16.3642000000,16.0418000000,14.5162000000,-1.5875700000,-1.7437200000,0.2935170000,,,,3078.5000000000,,,,,60.8099449189,4.6812000000,0.0134128170,0.2169566613,4.1812000000,0.0212578824,0.1368903989,gaia_1.824562859667368e+18,1815.8904805874,1577.3974587394,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845607040,297.0268439356,18.7053313140,17.4225000000,0.0192000000,1824561450918160896.0000000000,17.8682000000,17.2850000000,16.4339000000,0.5511460000,-1.5529700000,-0.9939980000,,,,5599.3500000000,,,,,61.2387591158,6.4853000000,0.0025461266,1.1429125168,5.9853000000,0.0040353388,0.7211290466,gaia_1.824561450918161e+18,2006.9067750027,1679.8491701775,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988455,297.0273521620,18.6909952762,14.2213000000,0.0076000000,1824561347879636992.0000000000,15.0633000000,15.8648000000,14.1787000000,-5.3200000000,-2.9114100000,0.4475650000,4520.0000000000,4.4193500000,,2103.9700000000,,,,,61.9340621658,3.2841000000,0.0485690937,0.0599146448,2.7841000000,0.0769768260,0.0378035852,gaia_1.824561347879637e+18,2000.5307367822,1822.3336009275,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988249,297.0442210319,18.7161767135,16.0874000000,0.0063000000,1824562859667386880.0000000000,16.6692000000,17.0112000000,15.8719000000,8.1443200000,3.3115600000,,,,,,,,,,62.1976708850,5.1502000000,0.0087080317,0.3341742554,4.6502000000,0.0138013001,0.2108497008,gaia_1.824562859667387e+18,1844.4660115841,1570.2255492571,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988485,297.0560096565,18.6862592066,17.1040000000,0.0423000000,1824561107361724672.0000000000,17.7948000000,18.3493000000,17.0076000000,-7.1484200000,-9.4615100000,0.2510730000,5351.0000000000,1.3521600000,0.9300000000,3337.6900000000,,,,,62.4681142833,6.1668000000,0.0034141296,0.8523402331,5.6668000000,0.0054110307,0.5377903301,gaia_1.8245611073617247e+18,1730.0956861583,1866.4492063865,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988391,297.0251634917,18.6983909644,15.9032000000,0.0184000000,1824561347879940096.0000000000,16.5276000000,17.0410000000,15.8356000000,-1.4542300000,-7.0332600000,0.2818500000,5719.0000000000,1.9754200000,1.0200000000,3190.7200000000,,,,,62.4737446215,4.9660000000,0.0103181064,0.2820284944,4.4660000000,0.0163530965,0.1779479499,gaia_1.82456134787994e+18,2021.9642920290,1749.0265322530,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606794,297.0251928851,18.6974194864,17.1704000000,0.0082000000,1824561343565266432.0000000000,17.9731000000,18.5803000000,16.9083000000,-2.1512300000,-1.6159700000,0.9917270000,,,,1015.4700000000,,,,,62.5770313129,6.2332000000,0.0032115893,0.9060934459,5.7332000000,0.0050900260,0.5717063144,gaia_1.8245613435652664e+18,2021.5798445365,1758.6824882917,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988332,297.0261733290,18.7049390021,12.7434000000,0.0060000000,1824561450959158784.0000000000,13.1688000000,13.4922000000,12.6809000000,0.6340600000,6.7333900000,1.9304500000,6183.0000000000,0.9872260000,1.1830000000,510.4710000000,4309.0000000000,1.1489570000,,,62.8612610734,1.8062000000,0.1894610762,0.0153593554,1.3062000000,0.3002755700,0.0096910981,gaia_1.8245614509591588e+18,2013.1792086771,1683.8185919995,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988405,297.0618169146,18.6969441533,16.4755000000,0.0149000000,1824562653549952000.0000000000,17.1385000000,17.6841000000,16.3957000000,-0.8663100000,4.7866200000,0.5576630000,5265.0000000000,0.9121670000,0.9000000000,1739.2300000000,,,,,62.9432470318,5.5383000000,0.0060908794,0.4777635235,5.0383000000,0.0096533933,0.3014484041,gaia_1.824562653549952e+18,1676.6046337923,1759.6080400515,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988269,297.0338462916,18.7138338104,17.2307000000,0.0426000000,1824561450918154752.0000000000,17.9012000000,18.3814000000,17.0844000000,-2.0842300000,-6.1614800000,-0.0675109000,5730.0000000000,,,5736.7800000000,,,SPLIT,,62.9530448084,6.2935000000,0.0030380856,0.9578400430,5.7935000000,0.0048150411,0.6043562100,gaia_1.8245614509181548e+18,1941.9056534762,1594.5922613651,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988377,297.0620030616,18.7003564480,14.7330000000,0.0250000000,1824562649203014144.0000000000,15.5935000000,16.3503000000,14.6520000000,-3.0817500000,-6.0124200000,0.1377770000,4820.0000000000,8.9129300000,,5430.0400000000,,,,,63.3896721484,3.7958000000,0.0303165655,0.0959871261,3.2958000000,0.0480485183,0.0605637822,gaia_1.8245626492030141e+18,1675.2356532687,1725.6624848906,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988251,297.0388387178,18.7160661402,17.0213000000,0.0212000000,1824562928427901440.0000000000,17.6903000000,18.2247000000,16.9197000000,-6.7000700000,-7.0583400000,0.5881580000,5114.0000000000,0.7025300000,0.8600000000,1677.8600000000,,,,,63.7401424301,6.0841000000,0.0036843425,0.7898288425,5.5841000000,0.0058392894,0.4983483090,gaia_1.8245629284279014e+18,1895.1394664518,1571.8820276846,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988367,297.0246894455,18.7011690759,15.4390000000,0.0101000000,1824561416599419904.0000000000,16.0480000000,16.5490000000,15.3737000000,-3.5045400000,-4.0973400000,0.4539300000,5675.0000000000,1.5682500000,1.0100000000,2083.9300000000,,,,,64.5736790133,4.5018000000,0.0158226784,0.1839132373,4.0018000000,0.0250772552,0.1160414078,gaia_1.82456141659942e+18,2026.7369805792,1721.4536027271,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988259,297.0349524063,18.7149720023,16.7166000000,0.0061000000,1824562928427905536.0000000000,17.3543000000,17.6600000000,16.3944000000,,,,,,,,,,,,64.7036963219,5.7794000000,0.0048779798,0.5965584326,5.2794000000,0.0077310770,0.3764029244,gaia_1.8245629284279055e+18,1931.6158902768,1583.1616972622,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988274,297.0547482759,18.7135316426,16.2072000000,0.0197000000,1824562859708401152.0000000000,16.7832000000,17.2037000000,16.0948000000,-1.2536200000,-3.6329200000,0.4790540000,5882.0000000000,1.0075000000,1.0700000000,2033.3600000000,,,,,65.1659689652,5.2700000000,0.0077983011,0.3731581996,4.7700000000,0.0123594743,0.2354469067,gaia_1.8245628597084012e+18,1745.0357250732,1595.4290612748,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988255,297.0513635747,18.7154221744,16.8102000000,0.0204000000,1824562859667348480.0000000000,17.4719000000,17.9612000000,16.6714000000,-3.2554100000,-3.7133800000,0.6142350000,5134.0000000000,,,1599.0200000000,,,SPLIT,,65.2319403429,5.8730000000,0.0044750717,0.6502689078,5.3730000000,0.0070925107,0.4102919433,gaia_1.8245628596673485e+18,1777.1210828278,1576.9854037842,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988308,297.0599284851,18.7081840634,16.9886000000,0.0459000000,1824562653549962240.0000000000,17.6591000000,18.1671000000,16.8699000000,-3.4648900000,-6.2689700000,0.1123170000,5696.0000000000,1.8114500000,1.0100000000,4503.6700000000,,,,,65.2766263214,6.0514000000,0.0037969948,0.7663955758,5.5514000000,0.0060178312,0.4835629173,gaia_1.8245626535499622e+18,1695.6531743361,1648.0552227914,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609658,297.0626022961,18.7000322396,15.1873000000,0.0114000000,1824562653549954048.0000000000,15.7628000000,16.1969000000,15.0882000000,-3.3306500000,-5.1994800000,0.6866400000,5683.0000000000,1.1298500000,1.0100000000,1403.5000000000,,,,,65.3441727206,4.2501000000,0.0199507855,0.1458589185,3.7501000000,0.0316198642,0.0920307559,gaia_1.824562653549954e+18,1669.5562128740,1728.8229793348,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988408,297.0242959600,18.6967518397,14.5484000000,0.0231000000,1824561347879643136.0000000000,15.4784000000,16.3963000000,14.5176000000,-6.0145900000,-6.2861000000,0.2096580000,4381.0000000000,8.5152400000,,4097.4400000000,,,,,65.8654972945,3.6112000000,0.0359351945,0.0809791081,3.1112000000,0.0569534452,0.0510943630,gaia_1.8245613478796431e+18,2029.9538745840,1765.4126085754,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988514,297.0526402196,18.6827332615,15.1282000000,0.0096000000,1824561107361725952.0000000000,15.9577000000,16.7621000000,15.0648000000,-0.5551260000,-6.2634200000,1.3052400000,4251.0000000000,1.0602100000,0.6600000000,751.0450000000,,,,,66.1043286855,4.1910000000,0.0210668693,0.1381315830,3.6910000000,0.0333887377,0.0871551368,gaia_1.824561107361726e+18,1761.4350546605,1901.8573544144,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988351,297.0624111092,18.7031523719,17.4586000000,0.0425000000,1824562649203023104.0000000000,18.0967000000,18.5865000000,17.3532000000,-4.1726400000,-7.2040300000,0.2977870000,5618.0000000000,0.9363450000,0.9900000000,3010.0300000000,,,,,66.3458714342,6.5214000000,0.0024628616,1.1815524063,6.0214000000,0.0039033725,0.7455091686,gaia_1.824562649203023e+18,1671.7080276309,1697.8217435908,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988534,297.0462186779,18.6805965300,14.3590000000,0.0080000000,1824561141721187840.0000000000,14.9212000000,15.3742000000,14.2924000000,-1.2725700000,-4.7498000000,0.4375890000,5980.0000000000,2.4295000000,1.1000000000,2148.2500000000,,,,,66.6028769667,3.4218000000,0.0427838635,0.0680162978,2.9218000000,0.0678078540,0.0429153826,gaia_1.8245611417211878e+18,1821.6774608061,1923.7708347781,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610191,297.0396098869,18.7172181459,17.7528000000,0.0457000000,1824562924107729408.0000000000,18.4240000000,18.9125000000,17.6117000000,-1.4472800000,-2.2774800000,0.0611320000,5478.0000000000,1.2154300000,0.9600000000,4211.6400000000,,,,,67.2006211690,6.8156000000,0.0018782786,1.5492909678,6.3156000000,0.0029768709,0.9775365149,gaia_1.8245629241077294e+18,1888.0061937837,1560.3484425857,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610056,297.0555184220,18.7139461071,17.7087000000,0.0445000000,1824562859667326976.0000000000,18.3357000000,18.7589000000,17.5486000000,-2.3607500000,-4.7760400000,-0.1488220000,5967.0000000000,1.4254500000,1.0900000000,5368.8500000000,,,,,67.9310838437,6.7715000000,0.0019561403,1.4876233585,6.2715000000,0.0031002734,0.9386268839,gaia_1.824562859667327e+18,1737.8302508011,1591.2278882071,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988254,297.0347508799,18.7158954101,15.4622000000,0.0138000000,1824562928427905792.0000000000,16.0263000000,16.4603000000,15.3748000000,3.0978500000,0.3160690000,0.4028030000,5857.0000000000,1.6036100000,1.0600000000,2330.8700000000,,,,,67.9880428423,4.5250000000,0.0154881662,0.1878853806,4.0250000000,0.0245470892,0.1185476608,gaia_1.8245629284279058e+18,1933.6169137507,1574.0014164853,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988478,297.0594502824,18.6875631138,15.5652000000,0.0246000000,1824561107361722112.0000000000,16.4162000000,17.1967000000,15.5246000000,-3.4447700000,-5.9673200000,0.0420419000,4966.0000000000,7.4912700000,,6921.2800000000,,,,,68.0969477213,4.6280000000,0.0140863995,0.2065822432,4.1280000000,0.0223254386,0.1303445836,gaia_1.824561107361722e+18,1697.8387496085,1853.1250476134,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988535,297.0398253423,18.6802476190,16.8587000000,0.0464000000,1824561137374437376.0000000000,17.5014000000,17.9566000000,16.7152000000,-0.5153860000,-3.9261800000,0.1044910000,5946.0000000000,1.9313100000,1.0900000000,4801.7200000000,,,,,68.3424329796,5.9215000000,0.0042795687,0.6799750678,5.4215000000,0.0067826593,0.4290352631,gaia_1.8245611373744374e+18,1881.8558440141,1927.9038299424,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988471,297.0261183731,18.6889681672,14.8352000000,0.0237000000,1824561347879636736.0000000000,15.8485000000,16.9106000000,14.8174000000,-1.7404200000,-5.8969900000,0.2146690000,4063.0000000000,8.8205100000,,4002.4400000000,,,,,69.1777283779,3.8980000000,0.0275930686,0.1054612681,3.3980000000,0.0437320665,0.0665415616,gaia_1.8245613478796367e+18,2011.9276232654,1842.6149119708,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988387,297.0229297170,18.6987314312,16.2054000000,0.0273000000,1824561412252425728.0000000000,17.1232000000,17.9713000000,16.1477000000,-2.3561900000,-4.1776000000,-0.0502388000,4653.0000000000,6.2361600000,,6738.6600000000,,,,,70.0655115116,5.2682000000,0.0078112403,0.3725400676,4.7682000000,0.0123799816,0.2350568917,gaia_1.8245614122524257e+18,2043.0413553776,1745.8704414879,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988318,297.0625450188,18.7066841785,15.9951000000,0.0137000000,1824562653549958144.0000000000,16.6316000000,17.1588000000,15.9256000000,-3.9921400000,-5.3249700000,0.5979540000,5393.0000000000,1.0048100000,0.9400000000,1615.3300000000,,,,,70.7850192198,5.0579000000,0.0094806912,0.3069396468,4.5579000000,0.0150258829,0.1936658244,gaia_1.8245626535499581e+18,1670.8451796669,1662.6933390425,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
