tic_id,gaia_id,separation_arcsec,tmag,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_tfop,delta_tmag_tfop,eclipse_fraction_needed_simple,valid_measurement_fraction,night_robust_scatter_ppt,night_standard_deviation_ppt,maximum_absolute_deviation_ppt,points_beyond_five_robust_sigma,observed_phase_min,observed_phase_max,historical_schedule_timezone,historical_window_points,outside_window_points,historical_window_depth_ppt,historical_window_depth_error_ppt,historical_window_three_sigma_upper_ppt,post_egress_minus_pre_ingress_ppt,eclipse_shape_consistent,required_eclipse_depth_ppt_tfop,required_eclipse_depth_ppt_simple,target_aperture_overlap,sufficient_schedule_window_measurements,predicted_transit_covered,transit_relevant_clearance,transit_relevant_clearance_uncorrected,disposition,interpretation
390988249,1824562859667386880.0000000000,62.1976708850,16.0874000000,5.1502000000,0.0087080317,0.2108497008,4.6502000000,0.3341742554,0.9750889680,276.9229364444,335.0388423555,1716.7906624601,2,0.2490448065,0.3207177306,America/New_York,90,173,-151.8544212879,27.5979241003,-69.0606489869,78.1470912749,False,210.8497007550,334.1742553590,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988485,1824561107361724672.0000000000,62.4681142833,17.1040000000,6.1668000000,0.0034141296,0.5377903301,5.6668000000,0.8523402331,0.4270462633,806.9411045860,1290.6767607003,9815.3177806666,1,0.2490448065,0.3207177306,America/New_York,42,72,283.2578498530,160.1551724758,763.7233672805,326.1975880661,False,537.7903300880,852.3402331280,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988391,1824561347879940096.0000000000,62.4737446215,15.9032000000,4.9660000000,0.0103181064,0.1779479499,4.4660000000,0.2820284944,1.0000000000,165.2284104669,208.9312134474,914.7268613587,3,0.2490448065,0.3207177306,America/New_York,90,173,-18.9433248563,22.0245864593,47.1304345216,106.2233888570,False,177.9479499125,282.0284944287,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845606794,1824561343565266432.0000000000,62.5770313129,17.1704000000,6.2332000000,0.0032115893,0.5717063144,5.7332000000,0.9060934459,1.0000000000,109.8126866068,180.8452424751,824.8916525235,8,0.2490448065,0.3207177306,America/New_York,90,173,-15.6461691936,14.2367829799,27.0641797461,-4.7876212080,True,571.7063144470,906.0934458541,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988332,1824561450959158784.0000000000,62.8612610734,12.7434000000,1.8062000000,0.1894610762,0.0096910981,1.3062000000,0.0153593554,1.0000000000,52.8455028600,67.7387466128,435.3695336113,2,0.2490448065,0.3207177306,America/New_York,90,173,-40.6003624937,5.5619289816,-23.9145755488,13.2550738249,True,9.6910980813,15.3593553766,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988405,1824562653549952000.0000000000,62.9432470318,16.4755000000,5.5383000000,0.0060908794,0.3014484041,5.0383000000,0.4777635235,0.6975088968,712.0060477081,756.8414611338,3868.4045211014,1,0.2490448065,0.3207177306,America/New_York,75,113,-191.6535866926,106.6285784882,128.2321487722,-7.7733975495,True,301.4484040859,477.7635235141,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988269,1824561450918154752.0000000000,62.9530448084,17.2307000000,6.2935000000,0.0030380856,0.6043562100,5.7935000000,0.9578400430,0.9822064057,365.6024627476,505.0418853710,1904.9608661136,1,0.2490448065,0.3207177306,America/New_York,90,170,-103.2112609552,50.3216882547,47.7538038088,15.3989409918,True,604.3562099592,957.8400429860,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988377,1824562649203014144.0000000000,63.3896721484,14.7330000000,3.7958000000,0.0303165655,0.0605637822,3.2958000000,0.0959871261,1.0000000000,84.9563048581,99.8251884111,588.3322921512,2,0.2490448065,0.3207177306,America/New_York,90,173,-74.1441137988,9.4249176507,-45.8693608467,28.3672814602,True,60.5637822021,95.9871261219,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988251,1824562928427901440.0000000000,63.7401424301,17.0213000000,6.0841000000,0.0036843425,0.4983483090,5.5841000000,0.7898288425,0.2846975089,740.8365950259,1122.3686610539,6015.5996230554,2,0.2490448065,0.3207177306,America/New_York,24,47,294.6515724191,198.4745882821,890.0753372654,-208.8433228086,False,498.3483090441,789.8288424785,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988367,1824561416599419904.0000000000,64.5736790133,15.4390000000,4.5018000000,0.0158226784,0.1160414078,4.0018000000,0.1839132373,0.8469750890,369.0324115560,390.5287091238,988.8653368350,0,0.2490448065,0.3207177306,America/New_York,87,149,-128.4065188567,48.8555199357,18.1600409506,44.2195077052,True,116.0414078044,183.9132372728,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988259,1824562928427905536.0000000000,64.7036963219,16.7166000000,5.7794000000,0.0048779798,0.3764029244,5.2794000000,0.5965584326,1.0000000000,74.6109384611,124.3436490361,962.3261966940,3,0.2490448065,0.3207177306,America/New_York,90,173,-43.2568680847,8.4526411818,-17.8989445393,-32.3653805632,False,376.4029244336,596.5584325572,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988274,1824562859708401152.0000000000,65.1659689652,16.2072000000,5.2700000000,0.0077983011,0.2354469067,4.7700000000,0.3731581996,0.9893238434,200.4590438803,235.6755946026,913.7755913015,0,0.2490448065,0.3207177306,America/New_York,90,172,-87.3456144755,23.0780849215,-18.1113597111,17.4839083191,True,235.4469066609,373.1581995529,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988255,1824562859667348480.0000000000,65.2319403429,16.8102000000,5.8730000000,0.0044750717,0.4102919433,5.3730000000,0.6502689078,0.5338078292,895.9020328453,1309.3498566273,7060.0660508717,4,0.2490448065,0.3207177306,America/New_York,54,95,34.6004618071,150.5523091760,486.2573893351,561.1745814721,False,410.2919432634,650.2689077998,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988308,1824562653549962240.0000000000,65.2766263214,16.9886000000,6.0514000000,0.0037969948,0.4835629173,5.5514000000,0.7663955758,0.9786476868,370.0810688063,481.2959150378,2622.4344164362,5,0.2490448065,0.3207177306,America/New_York,90,170,-188.0498165863,48.3812465362,-42.9060769778,-26.7671842809,True,483.5629173014,766.3955757576,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845609658,1824562653549954048.0000000000,65.3441727206,15.1873000000,4.2501000000,0.0199507855,0.0920307559,3.7501000000,0.1458589185,1.0000000000,48.8380661508,80.4177638132,447.2296896773,8,0.2490448065,0.3207177306,America/New_York,90,173,-32.5311302019,6.1494858794,-14.0826725639,6.6106352406,True,92.0307558664,145.8589184697,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988408,1824561347879643136.0000000000,65.8654972945,14.5484000000,3.6112000000,0.0359351945,0.0510943630,3.1112000000,0.0809791081,1.0000000000,93.1264775395,122.6868621310,477.0562391486,1,0.2490448065,0.3207177306,America/New_York,90,173,-29.5815990753,11.3013868181,4.3225613788,-3.0501046951,True,51.0943629846,80.9791080675,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988514,1824561107361725952.0000000000,66.1043286855,15.1282000000,4.1910000000,0.0210668693,0.0871551368,3.6910000000,0.1381315830,1.0000000000,95.8932522724,110.2296126741,505.3253816424,1,0.2490448065,0.3207177306,America/New_York,90,173,-60.2624943644,11.0875588185,-26.9998179088,33.8957508194,False,87.1551368172,138.1315830295,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988351,1824562649203023104.0000000000,66.3458714342,17.4586000000,6.5214000000,0.0024628616,0.7455091686,6.0214000000,1.1815524063,0.0035587189,0.0000000000,,0.0000000000,0,0.2490448065,0.3207177306,America/New_York,0,1,,,,,False,745.5091686331,1181.5524062840,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988534,1824561141721187840.0000000000,66.6028769667,14.3590000000,3.4218000000,0.0427838635,0.0429153826,2.9218000000,0.0680162978,1.0000000000,64.2535228034,78.1921296060,460.3045114960,2,0.2490448065,0.3207177306,America/New_York,90,173,-55.6265809037,7.5929294874,-32.8477924416,10.9177230363,True,42.9153826274,68.0162977781,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610191,1824562924107729408.0000000000,67.2006211690,17.7528000000,6.8156000000,0.0018782786,0.9775365149,6.3156000000,1.5492909678,0.0640569395,570.5570689521,1371.0500913413,4322.4786143859,1,0.2490448065,0.3207177306,America/New_York,4,7,,,,,False,977.5365148515,1549.2909677704,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610056,1824562859667326976.0000000000,67.9310838437,17.7087000000,6.7715000000,0.0019561403,0.9386268839,6.2715000000,1.4876233585,0.9822064057,275.1933604731,290.8541410925,883.3187805907,0,0.2490448065,0.3207177306,America/New_York,89,172,-141.0301593812,30.6634854252,-49.0397031057,56.9443424579,True,938.6268838675,1487.6233585026,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988254,1824562928427905792.0000000000,67.9880428423,15.4622000000,4.5250000000,0.0154881662,0.1185476608,4.0250000000,0.1878853806,0.9395017794,96.8713974205,159.3323355025,984.5110882409,5,0.2490448065,0.3207177306,America/New_York,86,160,-77.2089744009,8.7784061237,-50.8737560298,8.9619395883,True,118.5476608410,187.8853806491,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988478,1824561107361722112.0000000000,68.0969477213,15.5652000000,4.6280000000,0.0140863995,0.1303445836,4.1280000000,0.2065822432,0.9893238434,173.4272537753,219.5247776924,986.7970410899,1,0.2490448065,0.3207177306,America/New_York,90,173,-66.4563955099,22.0885273967,-0.1908133197,-42.3129682739,False,130.3445835950,206.5822432139,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988535,1824561137374437376.0000000000,68.3424329796,16.8587000000,5.9215000000,0.0042795687,0.4290352631,5.4215000000,0.6799750678,0.7864768683,697.1120116722,756.8533398876,4059.3958862846,1,0.2490448065,0.3207177306,America/New_York,74,139,-167.9426680840,103.6907062145,143.1294505594,-136.9061239560,False,429.0352630709,679.9750677668,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988471,1824561347879636736.0000000000,69.1777283779,14.8352000000,3.8980000000,0.0275930686,0.0665415616,3.3980000000,0.1054612681,1.0000000000,122.5264363264,161.6245593867,601.3036866748,0,0.2490448065,0.3207177306,America/New_York,90,173,-53.0820416434,14.5398007360,-9.4626394353,36.5269309501,False,66.5415616450,105.4612680668,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988387,1824561412252425728.0000000000,70.0655115116,16.2054000000,5.2682000000,0.0078112403,0.2350568917,4.7682000000,0.3725400676,0.9786476868,305.2131930363,494.1544487033,3836.3222202632,2,0.2490448065,0.3207177306,America/New_York,90,172,121.7892869217,41.7008324254,246.8917841979,132.5527190894,False,235.0568917386,372.5400675575,False,True,True,False,True,not cleared - depth limit too weak,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988318,1824562653549958144.0000000000,70.7850192198,15.9951000000,5.0579000000,0.0094806912,0.1936658244,4.5579000000,0.3069396468,1.0000000000,132.5880816747,171.8731894447,710.4841637174,2,0.2490448065,0.3207177306,America/New_York,90,173,-56.4455236175,16.4770008836,-7.0145209669,-5.3096341793,True,193.6658244398,306.9396467670,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988429,1824562580483505664.0000000000,71.2541659464,17.0198000000,6.0826000000,0.0036894362,0.4976602908,5.5826000000,0.7887384070,0.0213523132,459.9769855823,424.7911564993,529.8209998228,0,0.2490448065,0.3207177306,America/New_York,0,3,,,,,False,497.6602907872,788.7384070268,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610247,1824562928427906048.0000000000,72.0800399763,17.6349000000,6.6977000000,0.0020937267,0.8769462776,6.1977000000,1.3898661856,0.7829181495,600.4682883813,755.0489157010,5032.4842326260,1,0.2490448065,0.3207177306,America/New_York,71,139,71.6507936006,84.3737981681,324.7721881047,277.0798549042,False,876.9462776348,1389.8661855776,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988537,1824561137401287168.0000000000,72.2430397491,16.1120000000,5.1748000000,0.0085129484,0.2156815465,4.6748000000,0.3418322149,1.0000000000,127.0772995820,144.7305098505,541.0382178612,0,0.2490448065,0.3207177306,America/New_York,90,173,-88.3773949562,14.5305130830,-44.7858557072,32.5076404494,True,215.6815465500,341.8322148665,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845609447,1824562580510660096.0000000000,72.7678239899,17.7131000000,6.7759000000,0.0019482290,0.9424384341,6.2759000000,1.4936642584,0.0106761566,,,,0,0.2490448065,0.3207177306,America/New_York,0,0,,,,,False,942.4384340558,1493.6642584488,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988298,1824562683562796032.0000000000,73.4511877826,17.4644000000,6.5272000000,0.0024497400,0.7495023329,6.0272000000,1.1878811452,0.8683274021,571.9450236907,677.7319287395,4198.7598061919,1,0.2490448065,0.3207177306,America/New_York,83,150,-181.8367218917,83.3918223010,68.3387450113,151.9888511543,False,749.5023329260,1187.8811451881,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988280,1824561450959162880.0000000000,73.6125933284,17.4455000000,6.5083000000,0.0024927573,0.7365682406,6.0083000000,1.1673819903,0.9964412811,190.0874288439,215.4215671297,883.0000164907,0,0.2490448065,0.3207177306,America/New_York,90,173,-3.9675325631,23.5370272664,66.6435492362,-39.6128949851,False,736.5682406044,1167.3819903170,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988281,1824562894068134912.0000000000,73.6965854038,16.9805000000,6.0433000000,0.0038254277,0.4799687797,5.5433000000,0.7606992516,0.8149466192,705.8071110825,760.3862900112,2811.0470579201,0,0.2490448065,0.3207177306,America/New_York,81,140,-18.5646376321,101.3903652088,285.6064579942,81.0471026870,False,479.9687797413,760.6992516058,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
